Source,Target,Weight,Type
tweet0,tweet1,1.0,Undirected
tweet0,tweet2,1.0,Undirected
tweet0,tweet3,1.0,Undirected
tweet0,tweet5,0.5,Undirected
tweet0,tweet6,1.0,Undirected
tweet0,tweet8,0.5,Undirected
tweet0,tweet10,0.5,Undirected
tweet0,tweet11,0.5,Undirected
tweet0,tweet12,1.0,Undirected
tweet0,tweet13,1.0,Undirected
tweet0,tweet14,1.0,Undirected
tweet0,tweet15,1.0,Undirected
tweet0,tweet16,1.0,Undirected
tweet0,tweet17,1.0,Undirected
tweet0,tweet18,1.0,Undirected
tweet0,tweet20,1.0,Undirected
tweet0,tweet23,1.0,Undirected
tweet0,tweet24,1.0,Undirected
tweet0,tweet26,1.0,Undirected
tweet0,tweet27,1.0,Undirected
tweet0,tweet28,1.0,Undirected
tweet0,tweet32,1.0,Undirected
tweet0,tweet34,1.0,Undirected
tweet0,tweet35,1.0,Undirected
tweet0,tweet36,1.0,Undirected
tweet0,tweet39,1.0,Undirected
tweet0,tweet42,1.0,Undirected
tweet0,tweet44,1.0,Undirected
tweet0,tweet47,1.0,Undirected
tweet0,tweet48,1.0,Undirected
tweet0,tweet50,1.0,Undirected
tweet0,tweet52,1.0,Undirected
tweet0,tweet53,1.0,Undirected
tweet0,tweet54,1.0,Undirected
tweet0,tweet55,1.0,Undirected
tweet0,tweet56,1.0,Undirected
tweet0,tweet57,1.0,Undirected
tweet0,tweet58,1.0,Undirected
tweet0,tweet59,1.0,Undirected
tweet0,tweet60,1.0,Undirected
tweet0,tweet62,1.0,Undirected
tweet0,tweet63,0.5,Undirected
tweet0,tweet66,1.0,Undirected
tweet0,tweet67,1.0,Undirected
tweet0,tweet69,1.0,Undirected
tweet0,tweet70,0.5,Undirected
tweet0,tweet71,0.5,Undirected
tweet0,tweet72,1.0,Undirected
tweet0,tweet73,1.0,Undirected
tweet0,tweet74,1.0,Undirected
tweet0,tweet75,1.0,Undirected
tweet0,tweet76,1.0,Undirected
tweet0,tweet77,1.0,Undirected
tweet0,tweet78,1.0,Undirected
tweet0,tweet79,1.0,Undirected
tweet0,tweet81,1.0,Undirected
tweet0,tweet82,1.0,Undirected
tweet0,tweet83,1.0,Undirected
tweet0,tweet84,1.0,Undirected
tweet0,tweet86,1.0,Undirected
tweet0,tweet87,1.0,Undirected
tweet0,tweet88,1.0,Undirected
tweet0,tweet89,1.0,Undirected
tweet0,tweet90,1.0,Undirected
tweet0,tweet92,1.0,Undirected
tweet0,tweet93,1.0,Undirected
tweet0,tweet94,1.0,Undirected
tweet0,tweet95,1.0,Undirected
tweet0,tweet96,1.0,Undirected
tweet0,tweet97,1.0,Undirected
tweet0,tweet98,1.0,Undirected
tweet0,tweet99,0.5,Undirected
tweet0,tweet102,0.5,Undirected
tweet0,tweet103,1.0,Undirected
tweet0,tweet105,1.0,Undirected
tweet0,tweet106,1.0,Undirected
tweet0,tweet107,1.0,Undirected
tweet0,tweet109,1.0,Undirected
tweet0,tweet111,1.0,Undirected
tweet0,tweet112,1.0,Undirected
tweet0,tweet113,1.0,Undirected
tweet0,tweet116,1.0,Undirected
tweet0,tweet117,1.0,Undirected
tweet0,tweet119,1.0,Undirected
tweet0,tweet120,1.0,Undirected
tweet0,tweet121,1.0,Undirected
tweet0,tweet122,1.0,Undirected
tweet0,tweet123,1.0,Undirected
tweet0,tweet124,1.0,Undirected
tweet0,tweet125,1.0,Undirected
tweet0,tweet126,1.0,Undirected
tweet0,tweet127,1.0,Undirected
tweet0,tweet128,1.0,Undirected
tweet0,tweet129,1.0,Undirected
tweet0,tweet130,1.0,Undirected
tweet0,tweet131,1.0,Undirected
tweet0,tweet132,1.0,Undirected
tweet0,tweet133,1.0,Undirected
tweet0,tweet134,1.0,Undirected
tweet0,tweet135,1.0,Undirected
tweet0,tweet136,1.0,Undirected
tweet0,tweet137,1.0,Undirected
tweet0,tweet138,1.0,Undirected
tweet0,tweet139,1.0,Undirected
tweet0,tweet140,1.0,Undirected
tweet0,tweet141,1.0,Undirected
tweet0,tweet142,1.0,Undirected
tweet0,tweet143,1.0,Undirected
tweet0,tweet144,1.0,Undirected
tweet0,tweet145,1.0,Undirected
tweet0,tweet146,1.0,Undirected
tweet0,tweet147,1.0,Undirected
tweet0,tweet148,1.0,Undirected
tweet0,tweet149,1.0,Undirected
tweet0,tweet150,1.0,Undirected
tweet0,tweet151,1.0,Undirected
tweet0,tweet152,1.0,Undirected
tweet0,tweet153,1.0,Undirected
tweet0,tweet154,1.0,Undirected
tweet0,tweet155,1.0,Undirected
tweet0,tweet156,1.0,Undirected
tweet0,tweet157,1.0,Undirected
tweet0,tweet158,1.0,Undirected
tweet0,tweet159,1.0,Undirected
tweet0,tweet160,1.0,Undirected
tweet0,tweet161,1.0,Undirected
tweet0,tweet162,1.0,Undirected
tweet0,tweet163,1.0,Undirected
tweet0,tweet164,1.0,Undirected
tweet0,tweet165,1.0,Undirected
tweet0,tweet166,1.0,Undirected
tweet0,tweet167,1.0,Undirected
tweet0,tweet168,1.0,Undirected
tweet0,tweet169,1.0,Undirected
tweet0,tweet170,1.0,Undirected
tweet0,tweet171,1.0,Undirected
tweet0,tweet172,1.0,Undirected
tweet0,tweet173,1.0,Undirected
tweet0,tweet174,1.0,Undirected
tweet0,tweet175,1.0,Undirected
tweet0,tweet176,1.0,Undirected
tweet0,tweet177,1.0,Undirected
tweet0,tweet178,1.0,Undirected
tweet0,tweet179,0.5,Undirected
tweet0,tweet181,0.5,Undirected
tweet0,tweet182,0.5,Undirected
tweet0,tweet183,1.0,Undirected
tweet0,tweet184,1.0,Undirected
tweet0,tweet185,1.0,Undirected
tweet0,tweet186,1.0,Undirected
tweet0,tweet187,1.0,Undirected
tweet0,tweet188,1.0,Undirected
tweet0,tweet189,0.5,Undirected
tweet0,tweet191,1.0,Undirected
tweet0,tweet192,1.0,Undirected
tweet0,tweet193,1.0,Undirected
tweet0,tweet194,1.0,Undirected
tweet0,tweet195,1.0,Undirected
tweet0,tweet196,1.0,Undirected
tweet0,tweet197,1.0,Undirected
tweet0,tweet198,1.0,Undirected
tweet0,tweet199,1.0,Undirected
tweet0,tweet200,1.0,Undirected
tweet0,tweet201,1.0,Undirected
tweet0,tweet202,1.0,Undirected
tweet0,tweet203,1.0,Undirected
tweet0,tweet204,1.0,Undirected
tweet0,tweet205,1.0,Undirected
tweet0,tweet206,0.5,Undirected
tweet0,tweet209,1.0,Undirected
tweet0,tweet210,1.0,Undirected
tweet0,tweet211,1.0,Undirected
tweet0,tweet212,1.0,Undirected
tweet0,tweet213,1.0,Undirected
tweet0,tweet214,1.0,Undirected
tweet0,tweet215,1.0,Undirected
tweet0,tweet218,1.0,Undirected
tweet0,tweet219,1.0,Undirected
tweet0,tweet220,1.0,Undirected
tweet0,tweet221,1.0,Undirected
tweet0,tweet223,1.0,Undirected
tweet0,tweet224,1.0,Undirected
tweet0,tweet225,1.0,Undirected
tweet0,tweet226,1.0,Undirected
tweet0,tweet227,0.5,Undirected
tweet0,tweet228,1.0,Undirected
tweet0,tweet229,1.0,Undirected
tweet0,tweet230,1.0,Undirected
tweet0,tweet231,1.0,Undirected
tweet0,tweet232,1.0,Undirected
tweet0,tweet233,1.0,Undirected
tweet0,tweet234,1.0,Undirected
tweet0,tweet235,1.0,Undirected
tweet0,tweet236,1.0,Undirected
tweet0,tweet237,1.0,Undirected
tweet0,tweet238,1.0,Undirected
tweet0,tweet239,1.0,Undirected
tweet0,tweet240,1.0,Undirected
tweet0,tweet241,1.0,Undirected
tweet0,tweet242,1.0,Undirected
tweet0,tweet243,1.0,Undirected
tweet0,tweet244,1.0,Undirected
tweet0,tweet245,1.0,Undirected
tweet0,tweet246,1.0,Undirected
tweet0,tweet247,1.0,Undirected
tweet0,tweet248,1.0,Undirected
tweet0,tweet249,1.0,Undirected
tweet1,tweet2,1.0,Undirected
tweet1,tweet3,1.0,Undirected
tweet1,tweet5,0.5,Undirected
tweet1,tweet6,1.0,Undirected
tweet1,tweet8,0.5,Undirected
tweet1,tweet10,0.5,Undirected
tweet1,tweet11,0.5,Undirected
tweet1,tweet12,1.0,Undirected
tweet1,tweet13,1.0,Undirected
tweet1,tweet14,1.0,Undirected
tweet1,tweet15,1.0,Undirected
tweet1,tweet16,1.0,Undirected
tweet1,tweet17,1.0,Undirected
tweet1,tweet18,1.0,Undirected
tweet1,tweet20,1.0,Undirected
tweet1,tweet23,1.0,Undirected
tweet1,tweet24,1.0,Undirected
tweet1,tweet26,1.0,Undirected
tweet1,tweet27,1.0,Undirected
tweet1,tweet28,1.0,Undirected
tweet1,tweet32,1.0,Undirected
tweet1,tweet34,1.0,Undirected
tweet1,tweet35,1.0,Undirected
tweet1,tweet36,1.0,Undirected
tweet1,tweet39,1.0,Undirected
tweet1,tweet42,1.0,Undirected
tweet1,tweet44,1.0,Undirected
tweet1,tweet47,1.0,Undirected
tweet1,tweet48,1.0,Undirected
tweet1,tweet50,1.0,Undirected
tweet1,tweet52,1.0,Undirected
tweet1,tweet53,1.0,Undirected
tweet1,tweet54,1.0,Undirected
tweet1,tweet55,1.0,Undirected
tweet1,tweet56,1.0,Undirected
tweet1,tweet57,1.0,Undirected
tweet1,tweet58,1.0,Undirected
tweet1,tweet59,1.0,Undirected
tweet1,tweet60,1.0,Undirected
tweet1,tweet62,1.0,Undirected
tweet1,tweet63,0.5,Undirected
tweet1,tweet66,1.0,Undirected
tweet1,tweet67,1.0,Undirected
tweet1,tweet69,1.0,Undirected
tweet1,tweet70,0.5,Undirected
tweet1,tweet71,0.5,Undirected
tweet1,tweet72,1.0,Undirected
tweet1,tweet73,1.0,Undirected
tweet1,tweet74,1.0,Undirected
tweet1,tweet75,1.0,Undirected
tweet1,tweet76,1.0,Undirected
tweet1,tweet77,1.0,Undirected
tweet1,tweet78,1.0,Undirected
tweet1,tweet79,1.0,Undirected
tweet1,tweet81,1.0,Undirected
tweet1,tweet82,1.0,Undirected
tweet1,tweet83,1.0,Undirected
tweet1,tweet84,1.0,Undirected
tweet1,tweet86,1.0,Undirected
tweet1,tweet87,1.0,Undirected
tweet1,tweet88,1.0,Undirected
tweet1,tweet89,1.0,Undirected
tweet1,tweet90,1.0,Undirected
tweet1,tweet92,1.0,Undirected
tweet1,tweet93,1.0,Undirected
tweet1,tweet94,1.0,Undirected
tweet1,tweet95,1.0,Undirected
tweet1,tweet96,1.0,Undirected
tweet1,tweet97,1.0,Undirected
tweet1,tweet98,1.0,Undirected
tweet1,tweet99,0.5,Undirected
tweet1,tweet102,0.5,Undirected
tweet1,tweet103,1.0,Undirected
tweet1,tweet105,1.0,Undirected
tweet1,tweet106,1.0,Undirected
tweet1,tweet107,1.0,Undirected
tweet1,tweet109,1.0,Undirected
tweet1,tweet111,1.0,Undirected
tweet1,tweet112,1.0,Undirected
tweet1,tweet113,1.0,Undirected
tweet1,tweet116,1.0,Undirected
tweet1,tweet117,1.0,Undirected
tweet1,tweet119,1.0,Undirected
tweet1,tweet120,1.0,Undirected
tweet1,tweet121,1.0,Undirected
tweet1,tweet122,1.0,Undirected
tweet1,tweet123,1.0,Undirected
tweet1,tweet124,1.0,Undirected
tweet1,tweet125,1.0,Undirected
tweet1,tweet126,1.0,Undirected
tweet1,tweet127,1.0,Undirected
tweet1,tweet128,1.0,Undirected
tweet1,tweet129,1.0,Undirected
tweet1,tweet130,1.0,Undirected
tweet1,tweet131,1.0,Undirected
tweet1,tweet132,1.0,Undirected
tweet1,tweet133,1.0,Undirected
tweet1,tweet134,1.0,Undirected
tweet1,tweet135,1.0,Undirected
tweet1,tweet136,1.0,Undirected
tweet1,tweet137,1.0,Undirected
tweet1,tweet138,1.0,Undirected
tweet1,tweet139,1.0,Undirected
tweet1,tweet140,1.0,Undirected
tweet1,tweet141,1.0,Undirected
tweet1,tweet142,1.0,Undirected
tweet1,tweet143,1.0,Undirected
tweet1,tweet144,1.0,Undirected
tweet1,tweet145,1.0,Undirected
tweet1,tweet146,1.0,Undirected
tweet1,tweet147,1.0,Undirected
tweet1,tweet148,1.0,Undirected
tweet1,tweet149,1.0,Undirected
tweet1,tweet150,1.0,Undirected
tweet1,tweet151,1.0,Undirected
tweet1,tweet152,1.0,Undirected
tweet1,tweet153,1.0,Undirected
tweet1,tweet154,1.0,Undirected
tweet1,tweet155,1.0,Undirected
tweet1,tweet156,1.0,Undirected
tweet1,tweet157,1.0,Undirected
tweet1,tweet158,1.0,Undirected
tweet1,tweet159,1.0,Undirected
tweet1,tweet160,1.0,Undirected
tweet1,tweet161,1.0,Undirected
tweet1,tweet162,1.0,Undirected
tweet1,tweet163,1.0,Undirected
tweet1,tweet164,1.0,Undirected
tweet1,tweet165,1.0,Undirected
tweet1,tweet166,1.0,Undirected
tweet1,tweet167,1.0,Undirected
tweet1,tweet168,1.0,Undirected
tweet1,tweet169,1.0,Undirected
tweet1,tweet170,1.0,Undirected
tweet1,tweet171,1.0,Undirected
tweet1,tweet172,1.0,Undirected
tweet1,tweet173,1.0,Undirected
tweet1,tweet174,1.0,Undirected
tweet1,tweet175,1.0,Undirected
tweet1,tweet176,1.0,Undirected
tweet1,tweet177,1.0,Undirected
tweet1,tweet178,1.0,Undirected
tweet1,tweet179,0.5,Undirected
tweet1,tweet181,0.5,Undirected
tweet1,tweet182,0.5,Undirected
tweet1,tweet183,1.0,Undirected
tweet1,tweet184,1.0,Undirected
tweet1,tweet185,1.0,Undirected
tweet1,tweet186,1.0,Undirected
tweet1,tweet187,1.0,Undirected
tweet1,tweet188,1.0,Undirected
tweet1,tweet189,0.5,Undirected
tweet1,tweet191,1.0,Undirected
tweet1,tweet192,1.0,Undirected
tweet1,tweet193,1.0,Undirected
tweet1,tweet194,1.0,Undirected
tweet1,tweet195,1.0,Undirected
tweet1,tweet196,1.0,Undirected
tweet1,tweet197,1.0,Undirected
tweet1,tweet198,1.0,Undirected
tweet1,tweet199,1.0,Undirected
tweet1,tweet200,1.0,Undirected
tweet1,tweet201,1.0,Undirected
tweet1,tweet202,1.0,Undirected
tweet1,tweet203,1.0,Undirected
tweet1,tweet204,1.0,Undirected
tweet1,tweet205,1.0,Undirected
tweet1,tweet206,0.5,Undirected
tweet1,tweet209,1.0,Undirected
tweet1,tweet210,1.0,Undirected
tweet1,tweet211,1.0,Undirected
tweet1,tweet212,1.0,Undirected
tweet1,tweet213,1.0,Undirected
tweet1,tweet214,1.0,Undirected
tweet1,tweet215,1.0,Undirected
tweet1,tweet218,1.0,Undirected
tweet1,tweet219,1.0,Undirected
tweet1,tweet220,1.0,Undirected
tweet1,tweet221,1.0,Undirected
tweet1,tweet223,1.0,Undirected
tweet1,tweet224,1.0,Undirected
tweet1,tweet225,1.0,Undirected
tweet1,tweet226,1.0,Undirected
tweet1,tweet227,0.5,Undirected
tweet1,tweet228,1.0,Undirected
tweet1,tweet229,1.0,Undirected
tweet1,tweet230,1.0,Undirected
tweet1,tweet231,1.0,Undirected
tweet1,tweet232,1.0,Undirected
tweet1,tweet233,1.0,Undirected
tweet1,tweet234,1.0,Undirected
tweet1,tweet235,1.0,Undirected
tweet1,tweet236,1.0,Undirected
tweet1,tweet237,1.0,Undirected
tweet1,tweet238,1.0,Undirected
tweet1,tweet239,1.0,Undirected
tweet1,tweet240,1.0,Undirected
tweet1,tweet241,1.0,Undirected
tweet1,tweet242,1.0,Undirected
tweet1,tweet243,1.0,Undirected
tweet1,tweet244,1.0,Undirected
tweet1,tweet245,1.0,Undirected
tweet1,tweet246,1.0,Undirected
tweet1,tweet247,1.0,Undirected
tweet1,tweet248,1.0,Undirected
tweet1,tweet249,1.0,Undirected
tweet2,tweet3,1.0,Undirected
tweet2,tweet5,0.5,Undirected
tweet2,tweet6,1.0,Undirected
tweet2,tweet8,0.5,Undirected
tweet2,tweet10,0.5,Undirected
tweet2,tweet11,0.5,Undirected
tweet2,tweet12,1.0,Undirected
tweet2,tweet13,1.0,Undirected
tweet2,tweet14,1.0,Undirected
tweet2,tweet15,1.0,Undirected
tweet2,tweet16,1.0,Undirected
tweet2,tweet17,1.0,Undirected
tweet2,tweet18,1.0,Undirected
tweet2,tweet20,1.0,Undirected
tweet2,tweet23,1.0,Undirected
tweet2,tweet24,1.0,Undirected
tweet2,tweet26,1.0,Undirected
tweet2,tweet27,1.0,Undirected
tweet2,tweet28,1.0,Undirected
tweet2,tweet32,1.0,Undirected
tweet2,tweet34,1.0,Undirected
tweet2,tweet35,1.0,Undirected
tweet2,tweet36,1.0,Undirected
tweet2,tweet39,1.0,Undirected
tweet2,tweet42,1.0,Undirected
tweet2,tweet44,1.0,Undirected
tweet2,tweet47,1.0,Undirected
tweet2,tweet48,1.0,Undirected
tweet2,tweet50,1.0,Undirected
tweet2,tweet52,1.0,Undirected
tweet2,tweet53,1.0,Undirected
tweet2,tweet54,1.0,Undirected
tweet2,tweet55,1.0,Undirected
tweet2,tweet56,1.0,Undirected
tweet2,tweet57,1.0,Undirected
tweet2,tweet58,1.0,Undirected
tweet2,tweet59,1.0,Undirected
tweet2,tweet60,1.0,Undirected
tweet2,tweet62,1.0,Undirected
tweet2,tweet63,0.5,Undirected
tweet2,tweet66,1.0,Undirected
tweet2,tweet67,1.0,Undirected
tweet2,tweet69,1.0,Undirected
tweet2,tweet70,0.5,Undirected
tweet2,tweet71,0.5,Undirected
tweet2,tweet72,1.0,Undirected
tweet2,tweet73,1.0,Undirected
tweet2,tweet74,1.0,Undirected
tweet2,tweet75,1.0,Undirected
tweet2,tweet76,1.0,Undirected
tweet2,tweet77,1.0,Undirected
tweet2,tweet78,1.0,Undirected
tweet2,tweet79,1.0,Undirected
tweet2,tweet81,1.0,Undirected
tweet2,tweet82,1.0,Undirected
tweet2,tweet83,1.0,Undirected
tweet2,tweet84,1.0,Undirected
tweet2,tweet86,1.0,Undirected
tweet2,tweet87,1.0,Undirected
tweet2,tweet88,1.0,Undirected
tweet2,tweet89,1.0,Undirected
tweet2,tweet90,1.0,Undirected
tweet2,tweet92,1.0,Undirected
tweet2,tweet93,1.0,Undirected
tweet2,tweet94,1.0,Undirected
tweet2,tweet95,1.0,Undirected
tweet2,tweet96,1.0,Undirected
tweet2,tweet97,1.0,Undirected
tweet2,tweet98,1.0,Undirected
tweet2,tweet99,0.5,Undirected
tweet2,tweet102,0.5,Undirected
tweet2,tweet103,1.0,Undirected
tweet2,tweet105,1.0,Undirected
tweet2,tweet106,1.0,Undirected
tweet2,tweet107,1.0,Undirected
tweet2,tweet109,1.0,Undirected
tweet2,tweet111,1.0,Undirected
tweet2,tweet112,1.0,Undirected
tweet2,tweet113,1.0,Undirected
tweet2,tweet116,1.0,Undirected
tweet2,tweet117,1.0,Undirected
tweet2,tweet119,1.0,Undirected
tweet2,tweet120,1.0,Undirected
tweet2,tweet121,1.0,Undirected
tweet2,tweet122,1.0,Undirected
tweet2,tweet123,1.0,Undirected
tweet2,tweet124,1.0,Undirected
tweet2,tweet125,1.0,Undirected
tweet2,tweet126,1.0,Undirected
tweet2,tweet127,1.0,Undirected
tweet2,tweet128,1.0,Undirected
tweet2,tweet129,1.0,Undirected
tweet2,tweet130,1.0,Undirected
tweet2,tweet131,1.0,Undirected
tweet2,tweet132,1.0,Undirected
tweet2,tweet133,1.0,Undirected
tweet2,tweet134,1.0,Undirected
tweet2,tweet135,1.0,Undirected
tweet2,tweet136,1.0,Undirected
tweet2,tweet137,1.0,Undirected
tweet2,tweet138,1.0,Undirected
tweet2,tweet139,1.0,Undirected
tweet2,tweet140,1.0,Undirected
tweet2,tweet141,1.0,Undirected
tweet2,tweet142,1.0,Undirected
tweet2,tweet143,1.0,Undirected
tweet2,tweet144,1.0,Undirected
tweet2,tweet145,1.0,Undirected
tweet2,tweet146,1.0,Undirected
tweet2,tweet147,1.0,Undirected
tweet2,tweet148,1.0,Undirected
tweet2,tweet149,1.0,Undirected
tweet2,tweet150,1.0,Undirected
tweet2,tweet151,1.0,Undirected
tweet2,tweet152,1.0,Undirected
tweet2,tweet153,1.0,Undirected
tweet2,tweet154,1.0,Undirected
tweet2,tweet155,1.0,Undirected
tweet2,tweet156,1.0,Undirected
tweet2,tweet157,1.0,Undirected
tweet2,tweet158,1.0,Undirected
tweet2,tweet159,1.0,Undirected
tweet2,tweet160,1.0,Undirected
tweet2,tweet161,1.0,Undirected
tweet2,tweet162,1.0,Undirected
tweet2,tweet163,1.0,Undirected
tweet2,tweet164,1.0,Undirected
tweet2,tweet165,1.0,Undirected
tweet2,tweet166,1.0,Undirected
tweet2,tweet167,1.0,Undirected
tweet2,tweet168,1.0,Undirected
tweet2,tweet169,1.0,Undirected
tweet2,tweet170,1.0,Undirected
tweet2,tweet171,1.0,Undirected
tweet2,tweet172,1.0,Undirected
tweet2,tweet173,1.0,Undirected
tweet2,tweet174,1.0,Undirected
tweet2,tweet175,1.0,Undirected
tweet2,tweet176,1.0,Undirected
tweet2,tweet177,1.0,Undirected
tweet2,tweet178,1.0,Undirected
tweet2,tweet179,0.5,Undirected
tweet2,tweet181,0.5,Undirected
tweet2,tweet182,0.5,Undirected
tweet2,tweet183,1.0,Undirected
tweet2,tweet184,1.0,Undirected
tweet2,tweet185,1.0,Undirected
tweet2,tweet186,1.0,Undirected
tweet2,tweet187,1.0,Undirected
tweet2,tweet188,1.0,Undirected
tweet2,tweet189,0.5,Undirected
tweet2,tweet191,1.0,Undirected
tweet2,tweet192,1.0,Undirected
tweet2,tweet193,1.0,Undirected
tweet2,tweet194,1.0,Undirected
tweet2,tweet195,1.0,Undirected
tweet2,tweet196,1.0,Undirected
tweet2,tweet197,1.0,Undirected
tweet2,tweet198,1.0,Undirected
tweet2,tweet199,1.0,Undirected
tweet2,tweet200,1.0,Undirected
tweet2,tweet201,1.0,Undirected
tweet2,tweet202,1.0,Undirected
tweet2,tweet203,1.0,Undirected
tweet2,tweet204,1.0,Undirected
tweet2,tweet205,1.0,Undirected
tweet2,tweet206,0.5,Undirected
tweet2,tweet209,1.0,Undirected
tweet2,tweet210,1.0,Undirected
tweet2,tweet211,1.0,Undirected
tweet2,tweet212,1.0,Undirected
tweet2,tweet213,1.0,Undirected
tweet2,tweet214,1.0,Undirected
tweet2,tweet215,1.0,Undirected
tweet2,tweet218,1.0,Undirected
tweet2,tweet219,1.0,Undirected
tweet2,tweet220,1.0,Undirected
tweet2,tweet221,1.0,Undirected
tweet2,tweet223,1.0,Undirected
tweet2,tweet224,1.0,Undirected
tweet2,tweet225,1.0,Undirected
tweet2,tweet226,1.0,Undirected
tweet2,tweet227,0.5,Undirected
tweet2,tweet228,1.0,Undirected
tweet2,tweet229,1.0,Undirected
tweet2,tweet230,1.0,Undirected
tweet2,tweet231,1.0,Undirected
tweet2,tweet232,1.0,Undirected
tweet2,tweet233,1.0,Undirected
tweet2,tweet234,1.0,Undirected
tweet2,tweet235,1.0,Undirected
tweet2,tweet236,1.0,Undirected
tweet2,tweet237,1.0,Undirected
tweet2,tweet238,1.0,Undirected
tweet2,tweet239,1.0,Undirected
tweet2,tweet240,1.0,Undirected
tweet2,tweet241,1.0,Undirected
tweet2,tweet242,1.0,Undirected
tweet2,tweet243,1.0,Undirected
tweet2,tweet244,1.0,Undirected
tweet2,tweet245,1.0,Undirected
tweet2,tweet246,1.0,Undirected
tweet2,tweet247,1.0,Undirected
tweet2,tweet248,1.0,Undirected
tweet2,tweet249,1.0,Undirected
tweet3,tweet5,0.5,Undirected
tweet3,tweet6,1.0,Undirected
tweet3,tweet8,0.5,Undirected
tweet3,tweet10,0.5,Undirected
tweet3,tweet11,0.5,Undirected
tweet3,tweet12,1.0,Undirected
tweet3,tweet13,1.0,Undirected
tweet3,tweet14,1.0,Undirected
tweet3,tweet15,1.0,Undirected
tweet3,tweet16,1.0,Undirected
tweet3,tweet17,1.0,Undirected
tweet3,tweet18,1.0,Undirected
tweet3,tweet20,1.0,Undirected
tweet3,tweet23,1.0,Undirected
tweet3,tweet24,1.0,Undirected
tweet3,tweet26,1.0,Undirected
tweet3,tweet27,1.0,Undirected
tweet3,tweet28,1.0,Undirected
tweet3,tweet32,1.0,Undirected
tweet3,tweet34,1.0,Undirected
tweet3,tweet35,1.0,Undirected
tweet3,tweet36,1.0,Undirected
tweet3,tweet39,1.0,Undirected
tweet3,tweet42,1.0,Undirected
tweet3,tweet44,1.0,Undirected
tweet3,tweet47,1.0,Undirected
tweet3,tweet48,1.0,Undirected
tweet3,tweet50,1.0,Undirected
tweet3,tweet52,1.0,Undirected
tweet3,tweet53,1.0,Undirected
tweet3,tweet54,1.0,Undirected
tweet3,tweet55,1.0,Undirected
tweet3,tweet56,1.0,Undirected
tweet3,tweet57,1.0,Undirected
tweet3,tweet58,1.0,Undirected
tweet3,tweet59,1.0,Undirected
tweet3,tweet60,1.0,Undirected
tweet3,tweet62,1.0,Undirected
tweet3,tweet63,0.5,Undirected
tweet3,tweet66,1.0,Undirected
tweet3,tweet67,1.0,Undirected
tweet3,tweet69,1.0,Undirected
tweet3,tweet70,0.5,Undirected
tweet3,tweet71,0.5,Undirected
tweet3,tweet72,1.0,Undirected
tweet3,tweet73,1.0,Undirected
tweet3,tweet74,1.0,Undirected
tweet3,tweet75,1.0,Undirected
tweet3,tweet76,1.0,Undirected
tweet3,tweet77,1.0,Undirected
tweet3,tweet78,1.0,Undirected
tweet3,tweet79,1.0,Undirected
tweet3,tweet81,1.0,Undirected
tweet3,tweet82,1.0,Undirected
tweet3,tweet83,1.0,Undirected
tweet3,tweet84,1.0,Undirected
tweet3,tweet86,1.0,Undirected
tweet3,tweet87,1.0,Undirected
tweet3,tweet88,1.0,Undirected
tweet3,tweet89,1.0,Undirected
tweet3,tweet90,1.0,Undirected
tweet3,tweet92,1.0,Undirected
tweet3,tweet93,1.0,Undirected
tweet3,tweet94,1.0,Undirected
tweet3,tweet95,1.0,Undirected
tweet3,tweet96,1.0,Undirected
tweet3,tweet97,1.0,Undirected
tweet3,tweet98,1.0,Undirected
tweet3,tweet99,0.5,Undirected
tweet3,tweet102,0.5,Undirected
tweet3,tweet103,1.0,Undirected
tweet3,tweet105,1.0,Undirected
tweet3,tweet106,1.0,Undirected
tweet3,tweet107,1.0,Undirected
tweet3,tweet109,1.0,Undirected
tweet3,tweet111,1.0,Undirected
tweet3,tweet112,1.0,Undirected
tweet3,tweet113,1.0,Undirected
tweet3,tweet116,1.0,Undirected
tweet3,tweet117,1.0,Undirected
tweet3,tweet119,1.0,Undirected
tweet3,tweet120,1.0,Undirected
tweet3,tweet121,1.0,Undirected
tweet3,tweet122,1.0,Undirected
tweet3,tweet123,1.0,Undirected
tweet3,tweet124,1.0,Undirected
tweet3,tweet125,1.0,Undirected
tweet3,tweet126,1.0,Undirected
tweet3,tweet127,1.0,Undirected
tweet3,tweet128,1.0,Undirected
tweet3,tweet129,1.0,Undirected
tweet3,tweet130,1.0,Undirected
tweet3,tweet131,1.0,Undirected
tweet3,tweet132,1.0,Undirected
tweet3,tweet133,1.0,Undirected
tweet3,tweet134,1.0,Undirected
tweet3,tweet135,1.0,Undirected
tweet3,tweet136,1.0,Undirected
tweet3,tweet137,1.0,Undirected
tweet3,tweet138,1.0,Undirected
tweet3,tweet139,1.0,Undirected
tweet3,tweet140,1.0,Undirected
tweet3,tweet141,1.0,Undirected
tweet3,tweet142,1.0,Undirected
tweet3,tweet143,1.0,Undirected
tweet3,tweet144,1.0,Undirected
tweet3,tweet145,1.0,Undirected
tweet3,tweet146,1.0,Undirected
tweet3,tweet147,1.0,Undirected
tweet3,tweet148,1.0,Undirected
tweet3,tweet149,1.0,Undirected
tweet3,tweet150,1.0,Undirected
tweet3,tweet151,1.0,Undirected
tweet3,tweet152,1.0,Undirected
tweet3,tweet153,1.0,Undirected
tweet3,tweet154,1.0,Undirected
tweet3,tweet155,1.0,Undirected
tweet3,tweet156,1.0,Undirected
