Source,Target,Weight,Type
tweet45,tweet495,1.0,Undirected
tweet45,tweet496,1.0,Undirected
tweet45,tweet503,1.0,Undirected
tweet45,tweet504,1.0,Undirected
tweet45,tweet509,1.0,Undirected
tweet45,tweet521,1.0,Undirected
tweet45,tweet524,1.0,Undirected
tweet45,tweet525,1.0,Undirected
tweet45,tweet526,1.0,Undirected
tweet45,tweet527,1.0,Undirected
tweet45,tweet531,1.0,Undirected
tweet45,tweet532,1.0,Undirected
tweet45,tweet535,1.0,Undirected
tweet45,tweet541,1.0,Undirected
tweet45,tweet544,1.0,Undirected
tweet45,tweet546,1.0,Undirected
tweet45,tweet547,1.0,Undirected
tweet45,tweet548,1.0,Undirected
tweet45,tweet551,1.0,Undirected
tweet45,tweet552,1.0,Undirected
tweet45,tweet553,1.0,Undirected
tweet45,tweet554,1.0,Undirected
tweet45,tweet558,1.0,Undirected
tweet45,tweet562,1.0,Undirected
tweet45,tweet566,1.0,Undirected
tweet45,tweet567,1.0,Undirected
tweet45,tweet572,1.0,Undirected
tweet45,tweet580,1.0,Undirected
tweet45,tweet587,1.0,Undirected
tweet45,tweet588,1.0,Undirected
tweet45,tweet599,1.0,Undirected
tweet45,tweet603,1.0,Undirected
tweet45,tweet617,1.0,Undirected
tweet45,tweet621,1.0,Undirected
tweet45,tweet623,1.0,Undirected
tweet45,tweet625,1.0,Undirected
tweet45,tweet626,1.0,Undirected
tweet45,tweet628,1.0,Undirected
tweet45,tweet630,1.0,Undirected
tweet45,tweet631,1.0,Undirected
tweet45,tweet638,1.0,Undirected
tweet45,tweet639,1.0,Undirected
tweet45,tweet642,1.0,Undirected
tweet45,tweet643,1.0,Undirected
tweet45,tweet649,1.0,Undirected
tweet45,tweet650,1.0,Undirected
tweet45,tweet651,1.0,Undirected
tweet45,tweet655,1.0,Undirected
tweet45,tweet663,1.0,Undirected
tweet45,tweet664,1.0,Undirected
tweet45,tweet666,1.0,Undirected
tweet45,tweet673,1.0,Undirected
tweet45,tweet679,1.0,Undirected
tweet45,tweet681,1.0,Undirected
tweet45,tweet682,1.0,Undirected
tweet45,tweet698,1.0,Undirected
tweet45,tweet708,1.0,Undirected
tweet45,tweet714,1.0,Undirected
tweet45,tweet715,1.0,Undirected
tweet45,tweet722,1.0,Undirected
tweet45,tweet723,1.0,Undirected
tweet45,tweet724,1.0,Undirected
tweet45,tweet728,1.0,Undirected
tweet45,tweet729,1.0,Undirected
tweet45,tweet733,1.0,Undirected
tweet45,tweet737,1.0,Undirected
tweet45,tweet738,1.0,Undirected
tweet45,tweet739,1.0,Undirected
tweet45,tweet740,1.0,Undirected
tweet45,tweet742,1.0,Undirected
tweet45,tweet744,1.0,Undirected
tweet45,tweet747,1.0,Undirected
tweet45,tweet750,1.0,Undirected
tweet45,tweet752,1.0,Undirected
tweet45,tweet755,1.0,Undirected
tweet45,tweet756,1.0,Undirected
tweet45,tweet758,1.0,Undirected
tweet45,tweet760,1.0,Undirected
tweet45,tweet762,1.0,Undirected
tweet45,tweet764,1.0,Undirected
tweet45,tweet769,1.0,Undirected
tweet45,tweet772,1.0,Undirected
tweet45,tweet773,1.0,Undirected
tweet45,tweet774,1.0,Undirected
tweet45,tweet775,1.0,Undirected
tweet45,tweet788,1.0,Undirected
tweet45,tweet789,1.0,Undirected
tweet45,tweet791,1.0,Undirected
tweet45,tweet798,1.0,Undirected
tweet45,tweet800,1.0,Undirected
tweet45,tweet801,1.0,Undirected
tweet45,tweet802,1.0,Undirected
tweet45,tweet803,1.0,Undirected
tweet45,tweet804,1.0,Undirected
tweet45,tweet805,1.0,Undirected
tweet45,tweet807,1.0,Undirected
tweet45,tweet810,1.0,Undirected
tweet45,tweet811,1.0,Undirected
tweet45,tweet812,1.0,Undirected
tweet45,tweet813,1.0,Undirected
tweet45,tweet816,1.0,Undirected
tweet45,tweet817,1.0,Undirected
tweet45,tweet820,1.0,Undirected
tweet45,tweet822,1.0,Undirected
tweet45,tweet829,1.0,Undirected
tweet45,tweet830,1.0,Undirected
tweet45,tweet831,1.0,Undirected
tweet45,tweet833,1.0,Undirected
tweet45,tweet835,1.0,Undirected
tweet45,tweet837,1.0,Undirected
tweet45,tweet838,1.0,Undirected
tweet45,tweet840,1.0,Undirected
tweet45,tweet843,1.0,Undirected
tweet45,tweet845,1.0,Undirected
tweet45,tweet846,1.0,Undirected
tweet45,tweet849,1.0,Undirected
tweet45,tweet851,1.0,Undirected
tweet45,tweet859,1.0,Undirected
tweet45,tweet865,1.0,Undirected
tweet45,tweet867,1.0,Undirected
tweet45,tweet870,1.0,Undirected
tweet45,tweet871,1.0,Undirected
tweet45,tweet874,1.0,Undirected
tweet45,tweet878,1.0,Undirected
tweet45,tweet880,1.0,Undirected
tweet45,tweet883,1.0,Undirected
tweet45,tweet887,1.0,Undirected
tweet45,tweet890,1.0,Undirected
tweet45,tweet893,1.0,Undirected
tweet45,tweet902,1.0,Undirected
tweet45,tweet904,1.0,Undirected
tweet45,tweet905,1.0,Undirected
tweet45,tweet907,1.0,Undirected
tweet45,tweet909,1.0,Undirected
tweet45,tweet913,1.0,Undirected
tweet45,tweet916,1.0,Undirected
tweet45,tweet917,1.0,Undirected
tweet45,tweet919,1.0,Undirected
tweet45,tweet923,1.0,Undirected
tweet45,tweet925,1.0,Undirected
tweet45,tweet926,1.0,Undirected
tweet45,tweet927,1.0,Undirected
tweet45,tweet931,1.0,Undirected
tweet45,tweet932,1.0,Undirected
tweet45,tweet934,1.0,Undirected
tweet45,tweet935,1.0,Undirected
tweet45,tweet939,1.0,Undirected
tweet45,tweet940,1.0,Undirected
tweet45,tweet941,1.0,Undirected
tweet45,tweet944,1.0,Undirected
tweet45,tweet951,1.0,Undirected
tweet45,tweet960,1.0,Undirected
tweet45,tweet961,1.0,Undirected
tweet45,tweet962,1.0,Undirected
tweet45,tweet963,1.0,Undirected
tweet45,tweet965,1.0,Undirected
tweet45,tweet971,1.0,Undirected
tweet45,tweet979,1.0,Undirected
tweet45,tweet980,1.0,Undirected
tweet45,tweet984,1.0,Undirected
tweet45,tweet985,1.0,Undirected
tweet45,tweet997,1.0,Undirected
tweet45,tweet998,1.0,Undirected
tweet45,tweet999,1.0,Undirected
tweet47,tweet67,1.0,Undirected
tweet47,tweet76,1.0,Undirected
tweet47,tweet123,1.0,Undirected
tweet47,tweet175,1.0,Undirected
tweet47,tweet226,1.0,Undirected
tweet48,tweet63,1.0,Undirected
tweet48,tweet64,1.0,Undirected
tweet48,tweet65,1.0,Undirected
tweet48,tweet66,1.0,Undirected
tweet48,tweet68,1.0,Undirected
tweet48,tweet72,1.0,Undirected
tweet48,tweet75,1.0,Undirected
tweet48,tweet80,1.0,Undirected
tweet48,tweet85,1.0,Undirected
tweet48,tweet95,1.0,Undirected
tweet48,tweet101,1.0,Undirected
tweet48,tweet103,1.0,Undirected
tweet48,tweet105,1.0,Undirected
tweet48,tweet107,1.0,Undirected
tweet48,tweet110,1.0,Undirected
tweet48,tweet112,1.0,Undirected
tweet48,tweet114,1.0,Undirected
tweet48,tweet116,1.0,Undirected
tweet48,tweet119,1.0,Undirected
tweet48,tweet120,1.0,Undirected
tweet48,tweet122,1.0,Undirected
tweet48,tweet124,1.0,Undirected
tweet48,tweet125,1.0,Undirected
tweet48,tweet126,1.0,Undirected
tweet48,tweet127,1.0,Undirected
tweet48,tweet128,1.0,Undirected
tweet48,tweet129,1.0,Undirected
tweet48,tweet130,1.0,Undirected
tweet48,tweet131,1.0,Undirected
tweet48,tweet132,1.0,Undirected
tweet48,tweet133,1.0,Undirected
tweet48,tweet134,1.0,Undirected
tweet48,tweet135,1.0,Undirected
tweet48,tweet136,1.0,Undirected
tweet48,tweet137,1.0,Undirected
tweet48,tweet138,1.0,Undirected
tweet48,tweet139,1.0,Undirected
tweet48,tweet140,1.0,Undirected
tweet48,tweet141,1.0,Undirected
tweet48,tweet142,1.0,Undirected
tweet48,tweet143,1.0,Undirected
tweet48,tweet144,1.0,Undirected
tweet48,tweet145,1.0,Undirected
tweet48,tweet146,1.0,Undirected
tweet48,tweet147,1.0,Undirected
tweet48,tweet148,1.0,Undirected
tweet48,tweet149,1.0,Undirected
tweet48,tweet150,1.0,Undirected
tweet48,tweet151,1.0,Undirected
tweet48,tweet152,1.0,Undirected
tweet48,tweet153,1.0,Undirected
tweet48,tweet154,1.0,Undirected
tweet48,tweet155,1.0,Undirected
tweet48,tweet156,1.0,Undirected
tweet48,tweet157,1.0,Undirected
tweet48,tweet158,1.0,Undirected
tweet48,tweet159,1.0,Undirected
tweet48,tweet160,1.0,Undirected
tweet48,tweet161,1.0,Undirected
tweet48,tweet162,1.0,Undirected
tweet48,tweet163,1.0,Undirected
tweet48,tweet164,1.0,Undirected
tweet48,tweet165,1.0,Undirected
tweet48,tweet166,1.0,Undirected
tweet48,tweet167,1.0,Undirected
tweet48,tweet168,1.0,Undirected
tweet48,tweet169,1.0,Undirected
tweet48,tweet170,1.0,Undirected
tweet48,tweet171,1.0,Undirected
tweet48,tweet172,1.0,Undirected
tweet48,tweet174,1.0,Undirected
tweet48,tweet176,1.0,Undirected
tweet48,tweet180,1.0,Undirected
tweet48,tweet183,1.0,Undirected
tweet48,tweet191,1.0,Undirected
tweet48,tweet199,1.0,Undirected
tweet48,tweet201,1.0,Undirected
tweet48,tweet206,1.0,Undirected
tweet48,tweet208,1.0,Undirected
tweet48,tweet209,1.0,Undirected
tweet48,tweet210,1.0,Undirected
tweet48,tweet216,1.0,Undirected
tweet48,tweet217,1.0,Undirected
tweet48,tweet218,1.0,Undirected
tweet48,tweet230,1.0,Undirected
tweet48,tweet250,1.0,Undirected
tweet48,tweet251,1.0,Undirected
tweet48,tweet252,1.0,Undirected
tweet48,tweet254,1.0,Undirected
tweet48,tweet255,1.0,Undirected
tweet48,tweet256,1.0,Undirected
tweet48,tweet258,1.0,Undirected
tweet48,tweet259,1.0,Undirected
tweet48,tweet261,1.0,Undirected
tweet48,tweet263,1.0,Undirected
tweet48,tweet264,1.0,Undirected
tweet48,tweet265,1.0,Undirected
tweet48,tweet266,1.0,Undirected
tweet48,tweet267,1.0,Undirected
tweet48,tweet270,1.0,Undirected
tweet48,tweet273,1.0,Undirected
tweet48,tweet274,1.0,Undirected
tweet48,tweet277,1.0,Undirected
tweet48,tweet278,1.0,Undirected
tweet48,tweet279,1.0,Undirected
tweet48,tweet280,1.0,Undirected
tweet48,tweet281,1.0,Undirected
tweet48,tweet282,1.0,Undirected
tweet48,tweet286,1.0,Undirected
tweet48,tweet287,1.0,Undirected
tweet48,tweet288,1.0,Undirected
tweet48,tweet289,1.0,Undirected
tweet48,tweet290,1.0,Undirected
tweet48,tweet291,1.0,Undirected
tweet48,tweet292,1.0,Undirected
tweet48,tweet296,1.0,Undirected
tweet48,tweet297,1.0,Undirected
tweet48,tweet298,1.0,Undirected
tweet48,tweet300,1.0,Undirected
tweet48,tweet301,1.0,Undirected
tweet48,tweet302,1.0,Undirected
tweet48,tweet306,1.0,Undirected
tweet48,tweet307,1.0,Undirected
tweet48,tweet308,1.0,Undirected
tweet48,tweet309,1.0,Undirected
tweet48,tweet310,1.0,Undirected
tweet48,tweet314,1.0,Undirected
tweet48,tweet316,1.0,Undirected
tweet48,tweet318,1.0,Undirected
tweet48,tweet321,1.0,Undirected
tweet48,tweet322,1.0,Undirected
tweet48,tweet325,1.0,Undirected
tweet48,tweet326,1.0,Undirected
tweet48,tweet327,1.0,Undirected
tweet48,tweet328,1.0,Undirected
tweet48,tweet329,1.0,Undirected
tweet48,tweet331,1.0,Undirected
tweet48,tweet332,1.0,Undirected
tweet48,tweet333,1.0,Undirected
tweet48,tweet334,1.0,Undirected
tweet48,tweet335,1.0,Undirected
tweet48,tweet340,1.0,Undirected
tweet48,tweet342,1.0,Undirected
tweet48,tweet345,1.0,Undirected
tweet48,tweet346,1.0,Undirected
tweet48,tweet347,1.0,Undirected
tweet48,tweet348,1.0,Undirected
tweet48,tweet349,1.0,Undirected
tweet48,tweet350,1.0,Undirected
tweet48,tweet353,1.0,Undirected
tweet48,tweet358,1.0,Undirected
tweet48,tweet359,1.0,Undirected
tweet48,tweet361,1.0,Undirected
tweet48,tweet363,1.0,Undirected
tweet48,tweet364,1.0,Undirected
tweet48,tweet367,1.0,Undirected
tweet48,tweet368,1.0,Undirected
tweet48,tweet373,1.0,Undirected
tweet48,tweet375,1.0,Undirected
tweet48,tweet376,1.0,Undirected
tweet48,tweet377,1.0,Undirected
tweet48,tweet378,1.0,Undirected
tweet48,tweet379,1.0,Undirected
tweet48,tweet381,1.0,Undirected
tweet48,tweet382,1.0,Undirected
tweet48,tweet383,1.0,Undirected
tweet48,tweet384,1.0,Undirected
tweet48,tweet385,1.0,Undirected
tweet48,tweet386,1.0,Undirected
tweet48,tweet387,1.0,Undirected
tweet48,tweet389,1.0,Undirected
tweet48,tweet391,1.0,Undirected
tweet48,tweet392,1.0,Undirected
tweet48,tweet393,1.0,Undirected
tweet48,tweet394,1.0,Undirected
tweet48,tweet395,1.0,Undirected
tweet48,tweet396,1.0,Undirected
tweet48,tweet397,1.0,Undirected
tweet48,tweet398,1.0,Undirected
tweet48,tweet400,1.0,Undirected
tweet48,tweet402,1.0,Undirected
tweet48,tweet403,1.0,Undirected
tweet48,tweet404,1.0,Undirected
tweet48,tweet408,1.0,Undirected
tweet48,tweet410,1.0,Undirected
tweet48,tweet411,1.0,Undirected
tweet48,tweet413,1.0,Undirected
tweet48,tweet417,1.0,Undirected
tweet48,tweet418,1.0,Undirected
tweet48,tweet419,1.0,Undirected
tweet48,tweet421,1.0,Undirected
tweet48,tweet423,1.0,Undirected
tweet48,tweet424,1.0,Undirected
tweet48,tweet426,1.0,Undirected
tweet48,tweet427,1.0,Undirected
tweet48,tweet428,1.0,Undirected
tweet48,tweet429,1.0,Undirected
tweet48,tweet432,1.0,Undirected
tweet48,tweet433,1.0,Undirected
tweet48,tweet438,1.0,Undirected
tweet48,tweet439,1.0,Undirected
tweet48,tweet440,1.0,Undirected
tweet48,tweet442,1.0,Undirected
tweet48,tweet443,1.0,Undirected
tweet48,tweet444,1.0,Undirected
tweet48,tweet446,1.0,Undirected
tweet48,tweet448,1.0,Undirected
tweet48,tweet450,1.0,Undirected
tweet48,tweet451,1.0,Undirected
tweet48,tweet453,1.0,Undirected
tweet48,tweet455,1.0,Undirected
tweet48,tweet456,1.0,Undirected
tweet48,tweet457,1.0,Undirected
tweet48,tweet458,1.0,Undirected
tweet48,tweet459,1.0,Undirected
tweet48,tweet460,1.0,Undirected
tweet48,tweet461,1.0,Undirected
tweet48,tweet462,1.0,Undirected
tweet48,tweet463,1.0,Undirected
tweet48,tweet465,1.0,Undirected
tweet48,tweet466,1.0,Undirected
tweet48,tweet468,1.0,Undirected
tweet48,tweet470,1.0,Undirected
tweet48,tweet471,1.0,Undirected
tweet48,tweet472,1.0,Undirected
tweet48,tweet475,1.0,Undirected
tweet48,tweet476,1.0,Undirected
tweet48,tweet477,1.0,Undirected
tweet48,tweet478,1.0,Undirected
tweet48,tweet479,1.0,Undirected
tweet48,tweet480,1.0,Undirected
tweet48,tweet481,1.0,Undirected
tweet48,tweet482,1.0,Undirected
tweet48,tweet483,1.0,Undirected
tweet48,tweet485,1.0,Undirected
tweet48,tweet486,1.0,Undirected
tweet48,tweet487,1.0,Undirected
tweet48,tweet488,1.0,Undirected
tweet48,tweet489,1.0,Undirected
tweet48,tweet492,1.0,Undirected
tweet48,tweet493,1.0,Undirected
tweet48,tweet495,1.0,Undirected
tweet48,tweet496,1.0,Undirected
tweet48,tweet503,1.0,Undirected
tweet48,tweet504,1.0,Undirected
tweet48,tweet509,1.0,Undirected
tweet48,tweet521,1.0,Undirected
tweet48,tweet524,1.0,Undirected
tweet48,tweet525,1.0,Undirected
tweet48,tweet526,1.0,Undirected
tweet48,tweet527,1.0,Undirected
tweet48,tweet531,1.0,Undirected
tweet48,tweet532,1.0,Undirected
tweet48,tweet535,1.0,Undirected
tweet48,tweet541,1.0,Undirected
tweet48,tweet544,1.0,Undirected
tweet48,tweet546,1.0,Undirected
tweet48,tweet547,1.0,Undirected
tweet48,tweet548,1.0,Undirected
tweet48,tweet551,1.0,Undirected
tweet48,tweet552,1.0,Undirected
tweet48,tweet553,1.0,Undirected
tweet48,tweet554,1.0,Undirected
tweet48,tweet558,1.0,Undirected
tweet48,tweet562,1.0,Undirected
tweet48,tweet566,1.0,Undirected
tweet48,tweet567,1.0,Undirected
tweet48,tweet572,1.0,Undirected
tweet48,tweet580,1.0,Undirected
tweet48,tweet587,1.0,Undirected
tweet48,tweet588,1.0,Undirected
tweet48,tweet599,1.0,Undirected
tweet48,tweet603,1.0,Undirected
tweet48,tweet617,1.0,Undirected
tweet48,tweet621,1.0,Undirected
tweet48,tweet623,1.0,Undirected
tweet48,tweet625,1.0,Undirected
tweet48,tweet626,1.0,Undirected
tweet48,tweet628,1.0,Undirected
tweet48,tweet630,1.0,Undirected
tweet48,tweet631,1.0,Undirected
tweet48,tweet638,1.0,Undirected
tweet48,tweet639,1.0,Undirected
tweet48,tweet642,1.0,Undirected
tweet48,tweet643,1.0,Undirected
tweet48,tweet649,1.0,Undirected
tweet48,tweet650,1.0,Undirected
tweet48,tweet651,1.0,Undirected
tweet48,tweet655,1.0,Undirected
tweet48,tweet663,1.0,Undirected
tweet48,tweet664,1.0,Undirected
tweet48,tweet666,1.0,Undirected
tweet48,tweet673,1.0,Undirected
tweet48,tweet679,1.0,Undirected
tweet48,tweet681,1.0,Undirected
tweet48,tweet682,1.0,Undirected
tweet48,tweet698,1.0,Undirected
tweet48,tweet708,1.0,Undirected
tweet48,tweet714,1.0,Undirected
tweet48,tweet715,1.0,Undirected
tweet48,tweet722,1.0,Undirected
tweet48,tweet723,1.0,Undirected
tweet48,tweet724,1.0,Undirected
tweet48,tweet728,1.0,Undirected
tweet48,tweet729,1.0,Undirected
tweet48,tweet733,1.0,Undirected
tweet48,tweet737,1.0,Undirected
tweet48,tweet738,1.0,Undirected
tweet48,tweet739,1.0,Undirected
tweet48,tweet740,1.0,Undirected
tweet48,tweet742,1.0,Undirected
tweet48,tweet744,1.0,Undirected
tweet48,tweet747,1.0,Undirected
tweet48,tweet750,1.0,Undirected
tweet48,tweet752,1.0,Undirected
tweet48,tweet755,1.0,Undirected
tweet48,tweet756,1.0,Undirected
tweet48,tweet758,1.0,Undirected
tweet48,tweet760,1.0,Undirected
tweet48,tweet762,1.0,Undirected
tweet48,tweet764,1.0,Undirected
tweet48,tweet769,1.0,Undirected
tweet48,tweet772,1.0,Undirected
tweet48,tweet773,1.0,Undirected
tweet48,tweet774,1.0,Undirected
tweet48,tweet775,1.0,Undirected
tweet48,tweet788,1.0,Undirected
tweet48,tweet789,1.0,Undirected
tweet48,tweet791,1.0,Undirected
tweet48,tweet798,1.0,Undirected
tweet48,tweet800,1.0,Undirected
tweet48,tweet801,1.0,Undirected
tweet48,tweet802,1.0,Undirected
tweet48,tweet803,1.0,Undirected
tweet48,tweet804,1.0,Undirected
tweet48,tweet805,1.0,Undirected
tweet48,tweet807,1.0,Undirected
tweet48,tweet810,1.0,Undirected
tweet48,tweet811,1.0,Undirected
tweet48,tweet812,1.0,Undirected
tweet48,tweet813,1.0,Undirected
tweet48,tweet816,1.0,Undirected
tweet48,tweet817,1.0,Undirected
tweet48,tweet820,1.0,Undirected
tweet48,tweet822,1.0,Undirected
tweet48,tweet829,1.0,Undirected
tweet48,tweet830,1.0,Undirected
tweet48,tweet831,1.0,Undirected
tweet48,tweet833,1.0,Undirected
tweet48,tweet835,1.0,Undirected
tweet48,tweet837,1.0,Undirected
tweet48,tweet838,1.0,Undirected
tweet48,tweet840,1.0,Undirected
tweet48,tweet843,1.0,Undirected
tweet48,tweet845,1.0,Undirected
tweet48,tweet846,1.0,Undirected
tweet48,tweet849,1.0,Undirected
tweet48,tweet851,1.0,Undirected
tweet48,tweet859,1.0,Undirected
tweet48,tweet865,1.0,Undirected
tweet48,tweet867,1.0,Undirected
tweet48,tweet870,1.0,Undirected
tweet48,tweet871,1.0,Undirected
tweet48,tweet874,1.0,Undirected
tweet48,tweet878,1.0,Undirected
tweet48,tweet880,1.0,Undirected
tweet48,tweet883,1.0,Undirected
tweet48,tweet887,1.0,Undirected
tweet48,tweet890,1.0,Undirected
tweet48,tweet893,1.0,Undirected
tweet48,tweet902,1.0,Undirected
tweet48,tweet904,1.0,Undirected
tweet48,tweet905,1.0,Undirected
tweet48,tweet907,1.0,Undirected
tweet48,tweet909,1.0,Undirected
tweet48,tweet913,1.0,Undirected
tweet48,tweet916,1.0,Undirected
tweet48,tweet917,1.0,Undirected
tweet48,tweet919,1.0,Undirected
tweet48,tweet923,1.0,Undirected
tweet48,tweet925,1.0,Undirected
tweet48,tweet926,1.0,Undirected
tweet48,tweet927,1.0,Undirected
tweet48,tweet931,1.0,Undirected
tweet48,tweet932,1.0,Undirected
tweet48,tweet934,1.0,Undirected
tweet48,tweet935,1.0,Undirected
tweet48,tweet939,1.0,Undirected
tweet48,tweet940,1.0,Undirected
tweet48,tweet941,1.0,Undirected
tweet48,tweet944,1.0,Undirected
tweet48,tweet951,1.0,Undirected
tweet48,tweet960,1.0,Undirected
tweet48,tweet961,1.0,Undirected
tweet48,tweet962,1.0,Undirected
tweet48,tweet963,1.0,Undirected
tweet48,tweet965,1.0,Undirected
tweet48,tweet971,1.0,Undirected
tweet48,tweet979,1.0,Undirected
tweet48,tweet980,1.0,Undirected
tweet48,tweet984,1.0,Undirected
tweet48,tweet985,1.0,Undirected
tweet48,tweet997,1.0,Undirected
tweet48,tweet998,1.0,Undirected
tweet48,tweet999,1.0,Undirected
tweet50,tweet117,1.0,Undirected
tweet51,tweet91,1.0,Undirected
tweet52,tweet57,1.0,Undirected
tweet52,tweet59,1.0,Undirected
tweet52,tweet60,1.0,Undirected
tweet52,tweet93,1.0,Undirected
tweet52,tweet96,1.0,Undirected
tweet52,tweet177,1.0,Undirected
tweet52,tweet186,1.0,Undirected
tweet52,tweet188,1.0,Undirected
tweet52,tweet212,1.0,Undirected
tweet52,tweet213,1.0,Undirected
tweet52,tweet232,1.0,Undirected
tweet52,tweet233,1.0,Undirected
tweet52,tweet234,1.0,Undirected
tweet52,tweet235,1.0,Undirected
tweet52,tweet236,1.0,Undirected
tweet52,tweet237,1.0,Undirected
tweet52,tweet238,1.0,Undirected
tweet52,tweet239,1.0,Undirected
tweet52,tweet240,1.0,Undirected
tweet52,tweet241,1.0,Undirected
tweet52,tweet242,1.0,Undirected
tweet52,tweet243,1.0,Undirected
tweet52,tweet244,1.0,Undirected
tweet52,tweet245,1.0,Undirected
tweet52,tweet246,1.0,Undirected
tweet52,tweet247,1.0,Undirected
tweet52,tweet248,1.0,Undirected
tweet52,tweet249,1.0,Undirected
tweet53,tweet58,1.0,Undirected
tweet53,tweet71,1.0,Undirected
tweet53,tweet181,1.0,Undirected
tweet53,tweet184,1.0,Undirected
tweet53,tweet189,1.0,Undirected
tweet53,tweet204,1.0,Undirected
tweet54,tweet55,1.0,Undirected
tweet54,tweet113,1.0,Undirected
tweet55,tweet113,1.0,Undirected
tweet56,tweet74,1.0,Undirected
tweet56,tweet77,1.0,Undirected
tweet56,tweet78,1.0,Undirected
tweet56,tweet83,1.0,Undirected
tweet56,tweet84,1.0,Undirected
tweet56,tweet88,1.0,Undirected
tweet56,tweet89,1.0,Undirected
tweet56,tweet90,1.0,Undirected
tweet56,tweet94,1.0,Undirected
tweet56,tweet97,1.0,Undirected
tweet56,tweet98,1.0,Undirected
tweet56,tweet106,1.0,Undirected
tweet56,tweet109,1.0,Undirected
tweet56,tweet115,1.0,Undirected
tweet56,tweet118,1.0,Undirected
tweet56,tweet211,1.0,Undirected
tweet56,tweet221,1.0,Undirected
tweet56,tweet223,1.0,Undirected
tweet56,tweet224,1.0,Undirected
tweet56,tweet225,1.0,Undirected
tweet56,tweet231,1.0,Undirected
tweet57,tweet59,1.0,Undirected
tweet57,tweet60,1.0,Undirected
tweet57,tweet93,1.0,Undirected
tweet57,tweet96,1.0,Undirected
tweet57,tweet177,1.0,Undirected
tweet57,tweet186,1.0,Undirected
tweet57,tweet188,1.0,Undirected
tweet57,tweet212,1.0,Undirected
tweet57,tweet213,1.0,Undirected
tweet57,tweet232,1.0,Undirected
tweet57,tweet233,1.0,Undirected
tweet57,tweet234,1.0,Undirected
tweet57,tweet235,1.0,Undirected
tweet57,tweet236,1.0,Undirected
tweet57,tweet237,1.0,Undirected
tweet57,tweet238,1.0,Undirected
tweet57,tweet239,1.0,Undirected
tweet57,tweet240,1.0,Undirected
tweet57,tweet241,1.0,Undirected
tweet57,tweet242,1.0,Undirected
tweet57,tweet243,1.0,Undirected
tweet57,tweet244,1.0,Undirected
tweet57,tweet245,1.0,Undirected
tweet57,tweet246,1.0,Undirected
tweet57,tweet247,1.0,Undirected
tweet57,tweet248,1.0,Undirected
tweet57,tweet249,1.0,Undirected
tweet58,tweet71,1.0,Undirected
tweet58,tweet181,1.0,Undirected
tweet58,tweet184,1.0,Undirected
tweet58,tweet189,1.0,Undirected
tweet58,tweet204,1.0,Undirected
tweet59,tweet60,1.0,Undirected
tweet59,tweet93,1.0,Undirected
tweet59,tweet96,1.0,Undirected
tweet59,tweet177,1.0,Undirected
tweet59,tweet186,1.0,Undirected
tweet59,tweet188,1.0,Undirected
tweet59,tweet212,1.0,Undirected
tweet59,tweet213,1.0,Undirected
tweet59,tweet232,1.0,Undirected
tweet59,tweet233,1.0,Undirected
tweet59,tweet234,1.0,Undirected
tweet59,tweet235,1.0,Undirected
tweet59,tweet236,1.0,Undirected
tweet59,tweet237,1.0,Undirected
tweet59,tweet238,1.0,Undirected
tweet59,tweet239,1.0,Undirected
tweet59,tweet240,1.0,Undirected
tweet59,tweet241,1.0,Undirected
tweet59,tweet242,1.0,Undirected
tweet59,tweet243,1.0,Undirected
tweet59,tweet244,1.0,Undirected
tweet59,tweet245,1.0,Undirected
tweet59,tweet246,1.0,Undirected
tweet59,tweet247,1.0,Undirected
tweet59,tweet248,1.0,Undirected
tweet59,tweet249,1.0,Undirected
tweet60,tweet93,1.0,Undirected
tweet60,tweet96,1.0,Undirected
tweet60,tweet177,1.0,Undirected
tweet60,tweet186,1.0,Undirected
tweet60,tweet188,1.0,Undirected
tweet60,tweet212,1.0,Undirected
tweet60,tweet213,1.0,Undirected
tweet60,tweet232,1.0,Undirected
tweet60,tweet233,1.0,Undirected
tweet60,tweet234,1.0,Undirected
tweet60,tweet235,1.0,Undirected
tweet60,tweet236,1.0,Undirected
tweet60,tweet237,1.0,Undirected
tweet60,tweet238,1.0,Undirected
tweet60,tweet239,1.0,Undirected
tweet60,tweet240,1.0,Undirected
tweet60,tweet241,1.0,Undirected
tweet60,tweet242,1.0,Undirected
tweet60,tweet243,1.0,Undirected
tweet60,tweet244,1.0,Undirected
tweet60,tweet245,1.0,Undirected
tweet60,tweet246,1.0,Undirected
tweet60,tweet247,1.0,Undirected
tweet60,tweet248,1.0,Undirected
tweet60,tweet249,1.0,Undirected
tweet61,tweet104,1.0,Undirected
tweet63,tweet64,1.0,Undirected
tweet63,tweet65,1.0,Undirected
tweet63,tweet66,1.0,Undirected
tweet63,tweet68,1.0,Undirected
tweet63,tweet72,1.0,Undirected
tweet63,tweet75,1.0,Undirected
tweet63,tweet80,1.0,Undirected
tweet63,tweet85,1.0,Undirected
tweet63,tweet95,1.0,Undirected
tweet63,tweet101,1.0,Undirected
tweet63,tweet103,1.0,Undirected
tweet63,tweet105,1.0,Undirected
tweet63,tweet107,1.0,Undirected
tweet63,tweet110,1.0,Undirected
tweet63,tweet112,1.0,Undirected
tweet63,tweet114,1.0,Undirected
tweet63,tweet116,1.0,Undirected
tweet63,tweet119,1.0,Undirected
