Source,Target,Weight,Type
tweet133,tweet142,1.0,Undirected
tweet133,tweet143,1.0,Undirected
tweet133,tweet144,1.0,Undirected
tweet133,tweet145,1.0,Undirected
tweet133,tweet146,1.0,Undirected
tweet133,tweet147,1.0,Undirected
tweet133,tweet148,1.0,Undirected
tweet133,tweet149,1.0,Undirected
tweet133,tweet150,1.0,Undirected
tweet133,tweet151,1.0,Undirected
tweet133,tweet152,1.0,Undirected
tweet133,tweet153,1.0,Undirected
tweet133,tweet154,1.0,Undirected
tweet133,tweet155,1.0,Undirected
tweet133,tweet156,1.0,Undirected
tweet133,tweet157,1.0,Undirected
tweet133,tweet158,1.0,Undirected
tweet133,tweet159,1.0,Undirected
tweet133,tweet160,1.0,Undirected
tweet133,tweet161,1.0,Undirected
tweet133,tweet162,1.0,Undirected
tweet133,tweet163,1.0,Undirected
tweet133,tweet164,1.0,Undirected
tweet133,tweet165,1.0,Undirected
tweet133,tweet166,1.0,Undirected
tweet133,tweet167,1.0,Undirected
tweet133,tweet168,1.0,Undirected
tweet133,tweet169,1.0,Undirected
tweet133,tweet170,1.0,Undirected
tweet133,tweet171,1.0,Undirected
tweet133,tweet172,1.0,Undirected
tweet133,tweet174,1.0,Undirected
tweet133,tweet176,1.0,Undirected
tweet134,tweet135,1.0,Undirected
tweet134,tweet136,1.0,Undirected
tweet134,tweet137,1.0,Undirected
tweet134,tweet138,1.0,Undirected
tweet134,tweet139,1.0,Undirected
tweet134,tweet140,1.0,Undirected
tweet134,tweet141,1.0,Undirected
tweet134,tweet142,1.0,Undirected
tweet134,tweet143,1.0,Undirected
tweet134,tweet144,1.0,Undirected
tweet134,tweet145,1.0,Undirected
tweet134,tweet146,1.0,Undirected
tweet134,tweet147,1.0,Undirected
tweet134,tweet148,1.0,Undirected
tweet134,tweet149,1.0,Undirected
tweet134,tweet150,1.0,Undirected
tweet134,tweet151,1.0,Undirected
tweet134,tweet152,1.0,Undirected
tweet134,tweet153,1.0,Undirected
tweet134,tweet154,1.0,Undirected
tweet134,tweet155,1.0,Undirected
tweet134,tweet156,1.0,Undirected
tweet134,tweet157,1.0,Undirected
tweet134,tweet158,1.0,Undirected
tweet134,tweet159,1.0,Undirected
tweet134,tweet160,1.0,Undirected
tweet134,tweet161,1.0,Undirected
tweet134,tweet162,1.0,Undirected
tweet134,tweet163,1.0,Undirected
tweet134,tweet164,1.0,Undirected
tweet134,tweet165,1.0,Undirected
tweet134,tweet166,1.0,Undirected
tweet134,tweet167,1.0,Undirected
tweet134,tweet168,1.0,Undirected
tweet134,tweet169,1.0,Undirected
tweet134,tweet170,1.0,Undirected
tweet134,tweet171,1.0,Undirected
tweet134,tweet172,1.0,Undirected
tweet134,tweet174,1.0,Undirected
tweet134,tweet176,1.0,Undirected
tweet135,tweet136,1.0,Undirected
tweet135,tweet137,1.0,Undirected
tweet135,tweet138,1.0,Undirected
tweet135,tweet139,1.0,Undirected
tweet135,tweet140,1.0,Undirected
tweet135,tweet141,1.0,Undirected
tweet135,tweet142,1.0,Undirected
tweet135,tweet143,1.0,Undirected
tweet135,tweet144,1.0,Undirected
tweet135,tweet145,1.0,Undirected
tweet135,tweet146,1.0,Undirected
tweet135,tweet147,1.0,Undirected
tweet135,tweet148,1.0,Undirected
tweet135,tweet149,1.0,Undirected
tweet135,tweet150,1.0,Undirected
tweet135,tweet151,1.0,Undirected
tweet135,tweet152,1.0,Undirected
tweet135,tweet153,1.0,Undirected
tweet135,tweet154,1.0,Undirected
tweet135,tweet155,1.0,Undirected
tweet135,tweet156,1.0,Undirected
tweet135,tweet157,1.0,Undirected
tweet135,tweet158,1.0,Undirected
tweet135,tweet159,1.0,Undirected
tweet135,tweet160,1.0,Undirected
tweet135,tweet161,1.0,Undirected
tweet135,tweet162,1.0,Undirected
tweet135,tweet163,1.0,Undirected
tweet135,tweet164,1.0,Undirected
tweet135,tweet165,1.0,Undirected
tweet135,tweet166,1.0,Undirected
tweet135,tweet167,1.0,Undirected
tweet135,tweet168,1.0,Undirected
tweet135,tweet169,1.0,Undirected
tweet135,tweet170,1.0,Undirected
tweet135,tweet171,1.0,Undirected
tweet135,tweet172,1.0,Undirected
tweet135,tweet174,1.0,Undirected
tweet135,tweet176,1.0,Undirected
tweet136,tweet137,1.0,Undirected
tweet136,tweet138,1.0,Undirected
tweet136,tweet139,1.0,Undirected
tweet136,tweet140,1.0,Undirected
tweet136,tweet141,1.0,Undirected
tweet136,tweet142,1.0,Undirected
tweet136,tweet143,1.0,Undirected
tweet136,tweet144,1.0,Undirected
tweet136,tweet145,1.0,Undirected
tweet136,tweet146,1.0,Undirected
tweet136,tweet147,1.0,Undirected
tweet136,tweet148,1.0,Undirected
tweet136,tweet149,1.0,Undirected
tweet136,tweet150,1.0,Undirected
tweet136,tweet151,1.0,Undirected
tweet136,tweet152,1.0,Undirected
tweet136,tweet153,1.0,Undirected
tweet136,tweet154,1.0,Undirected
tweet136,tweet155,1.0,Undirected
tweet136,tweet156,1.0,Undirected
tweet136,tweet157,1.0,Undirected
tweet136,tweet158,1.0,Undirected
tweet136,tweet159,1.0,Undirected
tweet136,tweet160,1.0,Undirected
tweet136,tweet161,1.0,Undirected
tweet136,tweet162,1.0,Undirected
tweet136,tweet163,1.0,Undirected
tweet136,tweet164,1.0,Undirected
tweet136,tweet165,1.0,Undirected
tweet136,tweet166,1.0,Undirected
tweet136,tweet167,1.0,Undirected
tweet136,tweet168,1.0,Undirected
tweet136,tweet169,1.0,Undirected
tweet136,tweet170,1.0,Undirected
tweet136,tweet171,1.0,Undirected
tweet136,tweet172,1.0,Undirected
tweet136,tweet174,1.0,Undirected
tweet136,tweet176,1.0,Undirected
tweet137,tweet138,1.0,Undirected
tweet137,tweet139,1.0,Undirected
tweet137,tweet140,1.0,Undirected
tweet137,tweet141,1.0,Undirected
tweet137,tweet142,1.0,Undirected
tweet137,tweet143,1.0,Undirected
tweet137,tweet144,1.0,Undirected
tweet137,tweet145,1.0,Undirected
tweet137,tweet146,1.0,Undirected
tweet137,tweet147,1.0,Undirected
tweet137,tweet148,1.0,Undirected
tweet137,tweet149,1.0,Undirected
tweet137,tweet150,1.0,Undirected
tweet137,tweet151,1.0,Undirected
tweet137,tweet152,1.0,Undirected
tweet137,tweet153,1.0,Undirected
tweet137,tweet154,1.0,Undirected
tweet137,tweet155,1.0,Undirected
tweet137,tweet156,1.0,Undirected
tweet137,tweet157,1.0,Undirected
tweet137,tweet158,1.0,Undirected
tweet137,tweet159,1.0,Undirected
tweet137,tweet160,1.0,Undirected
tweet137,tweet161,1.0,Undirected
tweet137,tweet162,1.0,Undirected
tweet137,tweet163,1.0,Undirected
tweet137,tweet164,1.0,Undirected
tweet137,tweet165,1.0,Undirected
tweet137,tweet166,1.0,Undirected
tweet137,tweet167,1.0,Undirected
tweet137,tweet168,1.0,Undirected
tweet137,tweet169,1.0,Undirected
tweet137,tweet170,1.0,Undirected
tweet137,tweet171,1.0,Undirected
tweet137,tweet172,1.0,Undirected
tweet137,tweet174,1.0,Undirected
tweet137,tweet176,1.0,Undirected
tweet138,tweet139,1.0,Undirected
tweet138,tweet140,1.0,Undirected
tweet138,tweet141,1.0,Undirected
tweet138,tweet142,1.0,Undirected
tweet138,tweet143,1.0,Undirected
tweet138,tweet144,1.0,Undirected
tweet138,tweet145,1.0,Undirected
tweet138,tweet146,1.0,Undirected
tweet138,tweet147,1.0,Undirected
tweet138,tweet148,1.0,Undirected
tweet138,tweet149,1.0,Undirected
tweet138,tweet150,1.0,Undirected
tweet138,tweet151,1.0,Undirected
tweet138,tweet152,1.0,Undirected
tweet138,tweet153,1.0,Undirected
tweet138,tweet154,1.0,Undirected
tweet138,tweet155,1.0,Undirected
tweet138,tweet156,1.0,Undirected
tweet138,tweet157,1.0,Undirected
tweet138,tweet158,1.0,Undirected
tweet138,tweet159,1.0,Undirected
tweet138,tweet160,1.0,Undirected
tweet138,tweet161,1.0,Undirected
tweet138,tweet162,1.0,Undirected
tweet138,tweet163,1.0,Undirected
tweet138,tweet164,1.0,Undirected
tweet138,tweet165,1.0,Undirected
tweet138,tweet166,1.0,Undirected
tweet138,tweet167,1.0,Undirected
tweet138,tweet168,1.0,Undirected
tweet138,tweet169,1.0,Undirected
tweet138,tweet170,1.0,Undirected
tweet138,tweet171,1.0,Undirected
tweet138,tweet172,1.0,Undirected
tweet138,tweet174,1.0,Undirected
tweet138,tweet176,1.0,Undirected
tweet139,tweet140,1.0,Undirected
tweet139,tweet141,1.0,Undirected
tweet139,tweet142,1.0,Undirected
tweet139,tweet143,1.0,Undirected
tweet139,tweet144,1.0,Undirected
tweet139,tweet145,1.0,Undirected
tweet139,tweet146,1.0,Undirected
tweet139,tweet147,1.0,Undirected
tweet139,tweet148,1.0,Undirected
tweet139,tweet149,1.0,Undirected
tweet139,tweet150,1.0,Undirected
tweet139,tweet151,1.0,Undirected
tweet139,tweet152,1.0,Undirected
tweet139,tweet153,1.0,Undirected
tweet139,tweet154,1.0,Undirected
tweet139,tweet155,1.0,Undirected
tweet139,tweet156,1.0,Undirected
tweet139,tweet157,1.0,Undirected
tweet139,tweet158,1.0,Undirected
tweet139,tweet159,1.0,Undirected
tweet139,tweet160,1.0,Undirected
tweet139,tweet161,1.0,Undirected
tweet139,tweet162,1.0,Undirected
tweet139,tweet163,1.0,Undirected
tweet139,tweet164,1.0,Undirected
tweet139,tweet165,1.0,Undirected
tweet139,tweet166,1.0,Undirected
tweet139,tweet167,1.0,Undirected
tweet139,tweet168,1.0,Undirected
tweet139,tweet169,1.0,Undirected
tweet139,tweet170,1.0,Undirected
tweet139,tweet171,1.0,Undirected
tweet139,tweet172,1.0,Undirected
tweet139,tweet174,1.0,Undirected
tweet139,tweet176,1.0,Undirected
tweet140,tweet141,1.0,Undirected
tweet140,tweet142,1.0,Undirected
tweet140,tweet143,1.0,Undirected
tweet140,tweet144,1.0,Undirected
tweet140,tweet145,1.0,Undirected
tweet140,tweet146,1.0,Undirected
tweet140,tweet147,1.0,Undirected
tweet140,tweet148,1.0,Undirected
tweet140,tweet149,1.0,Undirected
tweet140,tweet150,1.0,Undirected
tweet140,tweet151,1.0,Undirected
tweet140,tweet152,1.0,Undirected
tweet140,tweet153,1.0,Undirected
tweet140,tweet154,1.0,Undirected
tweet140,tweet155,1.0,Undirected
tweet140,tweet156,1.0,Undirected
tweet140,tweet157,1.0,Undirected
tweet140,tweet158,1.0,Undirected
tweet140,tweet159,1.0,Undirected
tweet140,tweet160,1.0,Undirected
tweet140,tweet161,1.0,Undirected
tweet140,tweet162,1.0,Undirected
tweet140,tweet163,1.0,Undirected
tweet140,tweet164,1.0,Undirected
tweet140,tweet165,1.0,Undirected
tweet140,tweet166,1.0,Undirected
tweet140,tweet167,1.0,Undirected
tweet140,tweet168,1.0,Undirected
tweet140,tweet169,1.0,Undirected
tweet140,tweet170,1.0,Undirected
tweet140,tweet171,1.0,Undirected
tweet140,tweet172,1.0,Undirected
tweet140,tweet174,1.0,Undirected
tweet140,tweet176,1.0,Undirected
tweet141,tweet142,1.0,Undirected
tweet141,tweet143,1.0,Undirected
tweet141,tweet144,1.0,Undirected
tweet141,tweet145,1.0,Undirected
tweet141,tweet146,1.0,Undirected
tweet141,tweet147,1.0,Undirected
tweet141,tweet148,1.0,Undirected
tweet141,tweet149,1.0,Undirected
tweet141,tweet150,1.0,Undirected
tweet141,tweet151,1.0,Undirected
tweet141,tweet152,1.0,Undirected
tweet141,tweet153,1.0,Undirected
tweet141,tweet154,1.0,Undirected
tweet141,tweet155,1.0,Undirected
tweet141,tweet156,1.0,Undirected
tweet141,tweet157,1.0,Undirected
tweet141,tweet158,1.0,Undirected
tweet141,tweet159,1.0,Undirected
tweet141,tweet160,1.0,Undirected
tweet141,tweet161,1.0,Undirected
tweet141,tweet162,1.0,Undirected
tweet141,tweet163,1.0,Undirected
tweet141,tweet164,1.0,Undirected
tweet141,tweet165,1.0,Undirected
tweet141,tweet166,1.0,Undirected
tweet141,tweet167,1.0,Undirected
tweet141,tweet168,1.0,Undirected
tweet141,tweet169,1.0,Undirected
tweet141,tweet170,1.0,Undirected
tweet141,tweet171,1.0,Undirected
tweet141,tweet172,1.0,Undirected
tweet141,tweet174,1.0,Undirected
tweet141,tweet176,1.0,Undirected
tweet142,tweet143,1.0,Undirected
tweet142,tweet144,1.0,Undirected
tweet142,tweet145,1.0,Undirected
tweet142,tweet146,1.0,Undirected
tweet142,tweet147,1.0,Undirected
tweet142,tweet148,1.0,Undirected
tweet142,tweet149,1.0,Undirected
tweet142,tweet150,1.0,Undirected
tweet142,tweet151,1.0,Undirected
tweet142,tweet152,1.0,Undirected
tweet142,tweet153,1.0,Undirected
tweet142,tweet154,1.0,Undirected
tweet142,tweet155,1.0,Undirected
tweet142,tweet156,1.0,Undirected
tweet142,tweet157,1.0,Undirected
tweet142,tweet158,1.0,Undirected
tweet142,tweet159,1.0,Undirected
tweet142,tweet160,1.0,Undirected
tweet142,tweet161,1.0,Undirected
tweet142,tweet162,1.0,Undirected
tweet142,tweet163,1.0,Undirected
tweet142,tweet164,1.0,Undirected
tweet142,tweet165,1.0,Undirected
tweet142,tweet166,1.0,Undirected
tweet142,tweet167,1.0,Undirected
tweet142,tweet168,1.0,Undirected
tweet142,tweet169,1.0,Undirected
tweet142,tweet170,1.0,Undirected
tweet142,tweet171,1.0,Undirected
tweet142,tweet172,1.0,Undirected
tweet142,tweet174,1.0,Undirected
tweet142,tweet176,1.0,Undirected
tweet143,tweet144,1.0,Undirected
tweet143,tweet145,1.0,Undirected
tweet143,tweet146,1.0,Undirected
tweet143,tweet147,1.0,Undirected
tweet143,tweet148,1.0,Undirected
tweet143,tweet149,1.0,Undirected
tweet143,tweet150,1.0,Undirected
tweet143,tweet151,1.0,Undirected
tweet143,tweet152,1.0,Undirected
tweet143,tweet153,1.0,Undirected
tweet143,tweet154,1.0,Undirected
tweet143,tweet155,1.0,Undirected
tweet143,tweet156,1.0,Undirected
tweet143,tweet157,1.0,Undirected
tweet143,tweet158,1.0,Undirected
tweet143,tweet159,1.0,Undirected
tweet143,tweet160,1.0,Undirected
tweet143,tweet161,1.0,Undirected
tweet143,tweet162,1.0,Undirected
tweet143,tweet163,1.0,Undirected
tweet143,tweet164,1.0,Undirected
tweet143,tweet165,1.0,Undirected
tweet143,tweet166,1.0,Undirected
tweet143,tweet167,1.0,Undirected
tweet143,tweet168,1.0,Undirected
tweet143,tweet169,1.0,Undirected
tweet143,tweet170,1.0,Undirected
tweet143,tweet171,1.0,Undirected
tweet143,tweet172,1.0,Undirected
tweet143,tweet174,1.0,Undirected
tweet143,tweet176,1.0,Undirected
tweet144,tweet145,1.0,Undirected
tweet144,tweet146,1.0,Undirected
tweet144,tweet147,1.0,Undirected
tweet144,tweet148,1.0,Undirected
tweet144,tweet149,1.0,Undirected
tweet144,tweet150,1.0,Undirected
tweet144,tweet151,1.0,Undirected
tweet144,tweet152,1.0,Undirected
tweet144,tweet153,1.0,Undirected
tweet144,tweet154,1.0,Undirected
tweet144,tweet155,1.0,Undirected
tweet144,tweet156,1.0,Undirected
tweet144,tweet157,1.0,Undirected
tweet144,tweet158,1.0,Undirected
tweet144,tweet159,1.0,Undirected
tweet144,tweet160,1.0,Undirected
tweet144,tweet161,1.0,Undirected
tweet144,tweet162,1.0,Undirected
tweet144,tweet163,1.0,Undirected
tweet144,tweet164,1.0,Undirected
tweet144,tweet165,1.0,Undirected
tweet144,tweet166,1.0,Undirected
tweet144,tweet167,1.0,Undirected
tweet144,tweet168,1.0,Undirected
tweet144,tweet169,1.0,Undirected
tweet144,tweet170,1.0,Undirected
tweet144,tweet171,1.0,Undirected
tweet144,tweet172,1.0,Undirected
tweet144,tweet174,1.0,Undirected
tweet144,tweet176,1.0,Undirected
tweet145,tweet146,1.0,Undirected
tweet145,tweet147,1.0,Undirected
tweet145,tweet148,1.0,Undirected
tweet145,tweet149,1.0,Undirected
tweet145,tweet150,1.0,Undirected
tweet145,tweet151,1.0,Undirected
tweet145,tweet152,1.0,Undirected
tweet145,tweet153,1.0,Undirected
tweet145,tweet154,1.0,Undirected
tweet145,tweet155,1.0,Undirected
tweet145,tweet156,1.0,Undirected
tweet145,tweet157,1.0,Undirected
tweet145,tweet158,1.0,Undirected
tweet145,tweet159,1.0,Undirected
tweet145,tweet160,1.0,Undirected
tweet145,tweet161,1.0,Undirected
tweet145,tweet162,1.0,Undirected
tweet145,tweet163,1.0,Undirected
tweet145,tweet164,1.0,Undirected
tweet145,tweet165,1.0,Undirected
tweet145,tweet166,1.0,Undirected
tweet145,tweet167,1.0,Undirected
tweet145,tweet168,1.0,Undirected
tweet145,tweet169,1.0,Undirected
tweet145,tweet170,1.0,Undirected
tweet145,tweet171,1.0,Undirected
tweet145,tweet172,1.0,Undirected
tweet145,tweet174,1.0,Undirected
tweet145,tweet176,1.0,Undirected
tweet146,tweet147,1.0,Undirected
tweet146,tweet148,1.0,Undirected
tweet146,tweet149,1.0,Undirected
tweet146,tweet150,1.0,Undirected
tweet146,tweet151,1.0,Undirected
tweet146,tweet152,1.0,Undirected
tweet146,tweet153,1.0,Undirected
tweet146,tweet154,1.0,Undirected
tweet146,tweet155,1.0,Undirected
tweet146,tweet156,1.0,Undirected
tweet146,tweet157,1.0,Undirected
tweet146,tweet158,1.0,Undirected
tweet146,tweet159,1.0,Undirected
tweet146,tweet160,1.0,Undirected
tweet146,tweet161,1.0,Undirected
tweet146,tweet162,1.0,Undirected
tweet146,tweet163,1.0,Undirected
tweet146,tweet164,1.0,Undirected
tweet146,tweet165,1.0,Undirected
tweet146,tweet166,1.0,Undirected
tweet146,tweet167,1.0,Undirected
tweet146,tweet168,1.0,Undirected
tweet146,tweet169,1.0,Undirected
tweet146,tweet170,1.0,Undirected
tweet146,tweet171,1.0,Undirected
tweet146,tweet172,1.0,Undirected
tweet146,tweet174,1.0,Undirected
tweet146,tweet176,1.0,Undirected
tweet147,tweet148,1.0,Undirected
tweet147,tweet149,1.0,Undirected
tweet147,tweet150,1.0,Undirected
tweet147,tweet151,1.0,Undirected
tweet147,tweet152,1.0,Undirected
tweet147,tweet153,1.0,Undirected
tweet147,tweet154,1.0,Undirected
tweet147,tweet155,1.0,Undirected
tweet147,tweet156,1.0,Undirected
tweet147,tweet157,1.0,Undirected
tweet147,tweet158,1.0,Undirected
tweet147,tweet159,1.0,Undirected
tweet147,tweet160,1.0,Undirected
tweet147,tweet161,1.0,Undirected
tweet147,tweet162,1.0,Undirected
tweet147,tweet163,1.0,Undirected
tweet147,tweet164,1.0,Undirected
tweet147,tweet165,1.0,Undirected
tweet147,tweet166,1.0,Undirected
tweet147,tweet167,1.0,Undirected
tweet147,tweet168,1.0,Undirected
tweet147,tweet169,1.0,Undirected
tweet147,tweet170,1.0,Undirected
tweet147,tweet171,1.0,Undirected
tweet147,tweet172,1.0,Undirected
tweet147,tweet174,1.0,Undirected
tweet147,tweet176,1.0,Undirected
tweet148,tweet149,1.0,Undirected
tweet148,tweet150,1.0,Undirected
tweet148,tweet151,1.0,Undirected
tweet148,tweet152,1.0,Undirected
tweet148,tweet153,1.0,Undirected
tweet148,tweet154,1.0,Undirected
tweet148,tweet155,1.0,Undirected
tweet148,tweet156,1.0,Undirected
tweet148,tweet157,1.0,Undirected
tweet148,tweet158,1.0,Undirected
tweet148,tweet159,1.0,Undirected
tweet148,tweet160,1.0,Undirected
tweet148,tweet161,1.0,Undirected
tweet148,tweet162,1.0,Undirected
tweet148,tweet163,1.0,Undirected
tweet148,tweet164,1.0,Undirected
tweet148,tweet165,1.0,Undirected
tweet148,tweet166,1.0,Undirected
tweet148,tweet167,1.0,Undirected
tweet148,tweet168,1.0,Undirected
tweet148,tweet169,1.0,Undirected
tweet148,tweet170,1.0,Undirected
tweet148,tweet171,1.0,Undirected
tweet148,tweet172,1.0,Undirected
tweet148,tweet174,1.0,Undirected
tweet148,tweet176,1.0,Undirected
tweet149,tweet150,1.0,Undirected
tweet149,tweet151,1.0,Undirected
tweet149,tweet152,1.0,Undirected
tweet149,tweet153,1.0,Undirected
tweet149,tweet154,1.0,Undirected
tweet149,tweet155,1.0,Undirected
tweet149,tweet156,1.0,Undirected
tweet149,tweet157,1.0,Undirected
tweet149,tweet158,1.0,Undirected
tweet149,tweet159,1.0,Undirected
tweet149,tweet160,1.0,Undirected
tweet149,tweet161,1.0,Undirected
tweet149,tweet162,1.0,Undirected
tweet149,tweet163,1.0,Undirected
tweet149,tweet164,1.0,Undirected
tweet149,tweet165,1.0,Undirected
tweet149,tweet166,1.0,Undirected
tweet149,tweet167,1.0,Undirected
tweet149,tweet168,1.0,Undirected
tweet149,tweet169,1.0,Undirected
tweet149,tweet170,1.0,Undirected
tweet149,tweet171,1.0,Undirected
tweet149,tweet172,1.0,Undirected
tweet149,tweet174,1.0,Undirected
tweet149,tweet176,1.0,Undirected
tweet150,tweet151,1.0,Undirected
tweet150,tweet152,1.0,Undirected
tweet150,tweet153,1.0,Undirected
tweet150,tweet154,1.0,Undirected
tweet150,tweet155,1.0,Undirected
tweet150,tweet156,1.0,Undirected
tweet150,tweet157,1.0,Undirected
tweet150,tweet158,1.0,Undirected
tweet150,tweet159,1.0,Undirected
tweet150,tweet160,1.0,Undirected
tweet150,tweet161,1.0,Undirected
tweet150,tweet162,1.0,Undirected
tweet150,tweet163,1.0,Undirected
tweet150,tweet164,1.0,Undirected
tweet150,tweet165,1.0,Undirected
tweet150,tweet166,1.0,Undirected
tweet150,tweet167,1.0,Undirected
tweet150,tweet168,1.0,Undirected
tweet150,tweet169,1.0,Undirected
tweet150,tweet170,1.0,Undirected
tweet150,tweet171,1.0,Undirected
tweet150,tweet172,1.0,Undirected
tweet150,tweet174,1.0,Undirected
tweet150,tweet176,1.0,Undirected
tweet151,tweet152,1.0,Undirected
tweet151,tweet153,1.0,Undirected
tweet151,tweet154,1.0,Undirected
tweet151,tweet155,1.0,Undirected
tweet151,tweet156,1.0,Undirected
tweet151,tweet157,1.0,Undirected
tweet151,tweet158,1.0,Undirected
tweet151,tweet159,1.0,Undirected
tweet151,tweet160,1.0,Undirected
tweet151,tweet161,1.0,Undirected
tweet151,tweet162,1.0,Undirected
tweet151,tweet163,1.0,Undirected
tweet151,tweet164,1.0,Undirected
tweet151,tweet165,1.0,Undirected
tweet151,tweet166,1.0,Undirected
tweet151,tweet167,1.0,Undirected
tweet151,tweet168,1.0,Undirected
tweet151,tweet169,1.0,Undirected
tweet151,tweet170,1.0,Undirected
tweet151,tweet171,1.0,Undirected
tweet151,tweet172,1.0,Undirected
tweet151,tweet174,1.0,Undirected
tweet151,tweet176,1.0,Undirected
tweet152,tweet153,1.0,Undirected
tweet152,tweet154,1.0,Undirected
tweet152,tweet155,1.0,Undirected
tweet152,tweet156,1.0,Undirected
tweet152,tweet157,1.0,Undirected
tweet152,tweet158,1.0,Undirected
tweet152,tweet159,1.0,Undirected
tweet152,tweet160,1.0,Undirected
tweet152,tweet161,1.0,Undirected
tweet152,tweet162,1.0,Undirected
tweet152,tweet163,1.0,Undirected
tweet152,tweet164,1.0,Undirected
tweet152,tweet165,1.0,Undirected
tweet152,tweet166,1.0,Undirected
tweet152,tweet167,1.0,Undirected
tweet152,tweet168,1.0,Undirected
tweet152,tweet169,1.0,Undirected
tweet152,tweet170,1.0,Undirected
tweet152,tweet171,1.0,Undirected
tweet152,tweet172,1.0,Undirected
tweet152,tweet174,1.0,Undirected
tweet152,tweet176,1.0,Undirected
tweet153,tweet154,1.0,Undirected
tweet153,tweet155,1.0,Undirected
tweet153,tweet156,1.0,Undirected
tweet153,tweet157,1.0,Undirected
tweet153,tweet158,1.0,Undirected
tweet153,tweet159,1.0,Undirected
tweet153,tweet160,1.0,Undirected
tweet153,tweet161,1.0,Undirected
tweet153,tweet162,1.0,Undirected
tweet153,tweet163,1.0,Undirected
tweet153,tweet164,1.0,Undirected
tweet153,tweet165,1.0,Undirected
tweet153,tweet166,1.0,Undirected
tweet153,tweet167,1.0,Undirected
tweet153,tweet168,1.0,Undirected
tweet153,tweet169,1.0,Undirected
tweet153,tweet170,1.0,Undirected
tweet153,tweet171,1.0,Undirected
tweet153,tweet172,1.0,Undirected
tweet153,tweet174,1.0,Undirected
tweet153,tweet176,1.0,Undirected
tweet154,tweet155,1.0,Undirected
tweet154,tweet156,1.0,Undirected
tweet154,tweet157,1.0,Undirected
tweet154,tweet158,1.0,Undirected
tweet154,tweet159,1.0,Undirected
tweet154,tweet160,1.0,Undirected
tweet154,tweet161,1.0,Undirected
tweet154,tweet162,1.0,Undirected
tweet154,tweet163,1.0,Undirected
tweet154,tweet164,1.0,Undirected
tweet154,tweet165,1.0,Undirected
tweet154,tweet166,1.0,Undirected
tweet154,tweet167,1.0,Undirected
tweet154,tweet168,1.0,Undirected
tweet154,tweet169,1.0,Undirected
tweet154,tweet170,1.0,Undirected
tweet154,tweet171,1.0,Undirected
tweet154,tweet172,1.0,Undirected
tweet154,tweet174,1.0,Undirected
tweet154,tweet176,1.0,Undirected
tweet155,tweet156,1.0,Undirected
tweet155,tweet157,1.0,Undirected
tweet155,tweet158,1.0,Undirected
tweet155,tweet159,1.0,Undirected
tweet155,tweet160,1.0,Undirected
tweet155,tweet161,1.0,Undirected
tweet155,tweet162,1.0,Undirected
tweet155,tweet163,1.0,Undirected
tweet155,tweet164,1.0,Undirected
tweet155,tweet165,1.0,Undirected
tweet155,tweet166,1.0,Undirected
tweet155,tweet167,1.0,Undirected
tweet155,tweet168,1.0,Undirected
tweet155,tweet169,1.0,Undirected
tweet155,tweet170,1.0,Undirected
tweet155,tweet171,1.0,Undirected
tweet155,tweet172,1.0,Undirected
tweet155,tweet174,1.0,Undirected
tweet155,tweet176,1.0,Undirected
tweet156,tweet157,1.0,Undirected
tweet156,tweet158,1.0,Undirected
tweet156,tweet159,1.0,Undirected
tweet156,tweet160,1.0,Undirected
tweet156,tweet161,1.0,Undirected
tweet156,tweet162,1.0,Undirected
tweet156,tweet163,1.0,Undirected
tweet156,tweet164,1.0,Undirected
tweet156,tweet165,1.0,Undirected
tweet156,tweet166,1.0,Undirected
tweet156,tweet167,1.0,Undirected
tweet156,tweet168,1.0,Undirected
tweet156,tweet169,1.0,Undirected
tweet156,tweet170,1.0,Undirected
tweet156,tweet171,1.0,Undirected
tweet156,tweet172,1.0,Undirected
tweet156,tweet174,1.0,Undirected
tweet156,tweet176,1.0,Undirected
tweet157,tweet158,1.0,Undirected
tweet157,tweet159,1.0,Undirected
tweet157,tweet160,1.0,Undirected
tweet157,tweet161,1.0,Undirected
tweet157,tweet162,1.0,Undirected
tweet157,tweet163,1.0,Undirected
tweet157,tweet164,1.0,Undirected
tweet157,tweet165,1.0,Undirected
tweet157,tweet166,1.0,Undirected
tweet157,tweet167,1.0,Undirected
tweet157,tweet168,1.0,Undirected
tweet157,tweet169,1.0,Undirected
tweet157,tweet170,1.0,Undirected
tweet157,tweet171,1.0,Undirected
tweet157,tweet172,1.0,Undirected
tweet157,tweet174,1.0,Undirected
tweet157,tweet176,1.0,Undirected
tweet158,tweet159,1.0,Undirected
tweet158,tweet160,1.0,Undirected
tweet158,tweet161,1.0,Undirected
tweet158,tweet162,1.0,Undirected
tweet158,tweet163,1.0,Undirected
tweet158,tweet164,1.0,Undirected
tweet158,tweet165,1.0,Undirected
tweet158,tweet166,1.0,Undirected
tweet158,tweet167,1.0,Undirected
tweet158,tweet168,1.0,Undirected
tweet158,tweet169,1.0,Undirected
tweet158,tweet170,1.0,Undirected
tweet158,tweet171,1.0,Undirected
tweet158,tweet172,1.0,Undirected
tweet158,tweet174,1.0,Undirected
tweet158,tweet176,1.0,Undirected
tweet159,tweet160,1.0,Undirected
tweet159,tweet161,1.0,Undirected
tweet159,tweet162,1.0,Undirected
